payment_fact_key,customer_key,film_key,store_key,staff_key,date_key,payment_amount,payment_count
66632,378,738,2,5,20190912,11.4,1
66633,416,363,1,17,20190913,49.3,1
66634,449,83,2,21,20190914,31.5,1
66635,371,556,2,113,20190911,46.9,1
66636,348,366,2,2,20190911,18.1,1
66637,595,257,2,3,20190912,64.7,1
66638,167,978,1,20,20190914,30.1,1
66639,214,346,1,73,20190911,38.1,1
66640,38,319,2,77,20190912,26.2,1
66641,441,385,1,71,20190915,26.3,1
66642,113,741,1,74,20190916,12.3,1
66643,529,19,1,18,20190914,31.4,1
66644,495,357,2,3,20190915,9.2,1
66645,119,677,2,79,20190913,97.6,1
66646,146,445,2,7,20190914,93.8,1
66647,3,843,2,72,20190914,44.5,1
66648,327,51,1,121,20190916,32.1,1
66649,457,76,1,74,20190914,20.7,1
66650,365,86,2,7,20190917,8.9,1
66651,311,586,2,10,20190917,22.7,1
66652,310,39,2,62,20190915,57.2,1
66653,595,460,2,121,20190915,98.2,1
66654,406,284,2,20,20190917,26.5,1
66655,134,512,2,125,20190918,85.3,1
66656,20,747,2,65,20190919,66.9,1
66657,64,692,2,6,20190917,54.8,1
66658,358,26,2,70,20190916,72.4,1
66659,417,369,2,79,20190919,21.0,1
66660,445,741,1,3,20190916,97.7,1
66661,585,883,2,74,20190916,83.8,1
66662,111,725,1,113,20190919,32.1,1
66663,60,186,2,20,20190919,68.9,1
66664,521,709,1,17,20190917,45.1,1
66665,456,406,1,69,20190917,90.2,1
66666,422,363,1,19,20190916,74.5,1
66667,82,336,2,73,20190919,27.0,1
66668,507,722,2,74,20190920,55.0,1
66669,112,199,2,63,20190919,50.4,1
66670,336,684,2,6,20190920,23.4,1
66671,533,15,2,67,20190916,4.7,1
66672,299,212,2,21,20190916,36.5,1
66673,16,276,1,19,20190917,74.5,1
66674,152,723,1,65,20190920,14.2,1
66675,547,841,2,65,20190917,5.6,1
66676,528,893,1,67,20190919,88.4,1
66677,436,626,2,65,20190918,65.2,1
66678,552,75,2,19,20190920,14.7,1
66679,288,984,1,66,20190920,32.3,1
66680,186,621,1,11,20190920,41.1,1
66681,220,247,1,7,20190919,79.5,1
66682,518,888,1,79,20190917,79.8,1
66683,265,677,2,68,20190918,28.5,1
66684,269,245,2,6,20190919,67.8,1
66685,354,434,2,62,20190919,27.8,1
66686,86,322,1,20,20190921,74.2,1
66687,502,251,2,120,20190923,67.1,1
66688,321,519,2,6,20190923,3.5,1
66689,479,207,1,1,20190920,90.4,1
66690,503,614,2,1,20190923,78.2,1
66691,347,68,2,17,20190923,42.1,1
66692,581,764,2,3,20190920,64.5,1
66693,101,622,2,68,20190923,67.2,1
66694,321,17,1,2,20190923,67.9,1
66695,293,152,1,62,20190922,26.7,1
66696,199,886,1,10,20190923,29.8,1
66697,441,312,2,11,20190922,51.5,1
66698,105,666,1,121,20190921,79.7,1
66699,203,680,1,16,20190922,74.9,1
66700,477,260,2,81,20190925,59.9,1
66701,135,763,1,122,20190921,36.4,1
66702,54,662,1,11,20190921,67.6,1
66703,285,416,2,71,20190924,87.2,1
66704,409,829,2,65,20190922,73.4,1
66705,303,222,2,21,20190925,17.1,1
66706,212,443,2,12,20190924,68.4,1
66707,394,710,1,114,20190924,38.2,1
66708,400,633,2,9,20190923,71.1,1
66709,17,845,2,74,20190923,44.7,1
66710,434,378,2,76,20190924,90.4,1
66711,447,53,1,119,20190924,68.8,1
66712,348,995,1,3,20190926,35.1,1
66713,463,794,2,9,20190925,28.6,1
66714,95,70,1,63,20190926,11.1,1
66715,132,392,1,122,20190925,74.9,1
66716,193,349,1,125,20190925,10.9,1
66717,19,129,2,121,20190927,98.5,1
66718,490,550,1,66,20190925,21.3,1
66719,473,558,2,16,20190925,49.4,1
66720,211,174,1,10,20190923,8.5,1
66721,359,412,2,69,20190923,82.9,1
66722,121,42,2,20,20190923,98.0,1
66723,498,73,2,63,20190924,55.0,1
66724,528,716,2,68,20190927,23.5,1
66725,332,132,2,75,20190927,41.2,1
66726,567,140,2,1,20190926,87.5,1
66727,116,99,2,73,20190926,4.8,1
66728,444,806,1,63,20190925,97.5,1
66729,248,239,1,80,20190924,54.1,1
66730,453,506,2,12,20190925,18.9,1
66731,544,193,2,119,20190925,15.6,1
66732,144,949,1,75,20190925,89.6,1
66733,548,693,2,76,20190929,40.2,1
66734,262,562,1,1,20190927,46.7,1
66735,63,320,1,5,20190927,96.8,1
66736,182,797,2,14,20190928,2.1,1
66737,390,508,2,79,20190927,66.8,1
66738,368,851,2,2,20190930,20.8,1
66739,538,43,1,76,20190927,49.3,1
66740,363,434,1,1,20191001,24.7,1
66741,69,928,1,80,20190930,64.5,1
66742,92,348,2,3,20190927,62.4,1
66743,206,361,1,125,20191001,89.1,1
66744,538,803,1,10,20190927,29.6,1
66745,403,369,1,69,20190929,75.6,1
66746,504,944,1,124,20190927,84.4,1
66747,374,101,2,122,20191001,12.7,1
66748,391,737,2,21,20191002,57.3,1
66749,427,308,2,18,20190928,74.6,1
66750,75,311,1,126,20190930,93.6,1
66751,294,777,2,62,20190930,64.8,1
66752,486,925,1,75,20191001,2.6,1
66753,320,715,2,4,20190930,83.1,1
66754,316,397,1,12,20190928,31.1,1
66755,243,764,1,71,20190930,20.5,1
66756,24,521,2,70,20190928,92.3,1
66757,361,32,2,76,20191001,47.1,1
66758,459,347,1,78,20191002,41.3,1
66759,531,666,1,126,20191001,41.1,1
66760,136,814,1,72,20190930,27.0,1
66761,244,618,2,71,20190930,38.1,1
66762,299,908,2,12,20191001,55.0,1
66763,593,160,1,126,20191002,41.3,1
66764,531,885,1,63,20191003,29.5,1
66765,148,651,1,3,20191003,33.1,1
66766,177,763,2,75,20191003,97.8,1
66767,362,536,2,15,20190930,42.6,1
66768,338,369,2,62,20191001,65.9,1
66769,474,25,1,79,20190929,89.6,1
66770,528,339,2,19,20191001,51.7,1
66771,345,115,1,1,20191001,18.1,1
66772,309,395,1,4,20190929,78.0,1
66773,351,160,1,16,20190930,93.4,1
66774,444,245,1,74,20190930,37.5,1
66775,413,722,2,3,20191002,24.4,1
66776,495,746,2,6,20191003,62.0,1
66777,243,477,2,14,20191002,16.9,1
66778,81,274,2,121,20190930,76.1,1
66779,482,829,2,1,20191003,36.6,1
66780,557,518,2,6,20191003,73.0,1
66781,85,452,2,7,20191003,54.0,1
66782,372,254,2,69,20191003,4.4,1
66783,590,972,2,5,20191001,12.9,1
66784,70,409,1,115,20191003,65.4,1
66785,112,151,1,114,20191001,75.4,1
66786,53,743,2,74,20191004,40.0,1
66787,237,371,1,65,20191004,26.8,1
66788,259,901,2,119,20191001,69.5,1
66789,278,174,2,8,20191001,78.4,1
66790,139,468,1,81,20191002,62.3,1
66791,120,277,1,6,20191002,19.6,1
66792,428,344,2,12,20191002,82.9,1
66793,306,273,1,119,20191001,89.7,1
66794,50,494,2,4,20190930,29.0,1
66795,182,294,2,63,20191001,86.7,1
66796,198,891,2,19,20191003,87.5,1
66797,334,85,2,66,20191003,87.2,1
66798,265,745,2,8,20191004,31.6,1
66799,474,113,2,75,20191003,13.8,1
66800,404,385,2,78,20190930,65.3,1
66801,357,433,1,113,20191004,92.7,1
66802,525,924,2,11,20191005,92.2,1
66803,358,748,2,11,20191002,67.5,1
66804,270,206,1,21,20191001,51.9,1
66805,588,115,2,20,20191005,65.4,1
66806,427,689,2,70,20191005,75.8,1
66807,294,836,1,71,20191004,89.6,1
66808,569,644,2,79,20191001,44.5,1
66809,24,71,2,4,20191001,9.2,1
66810,69,670,2,63,20191004,51.7,1
66811,145,745,2,80,20191001,62.0,1
66812,155,476,2,13,20191005,6.6,1
66813,553,215,2,114,20191003,30.0,1
66814,390,882,1,18,20191003,31.7,1
66815,121,743,1,20,20191004,98.5,1
66816,442,269,2,126,20191007,21.7,1
66817,429,263,2,65,20191004,22.1,1
66818,481,929,1,16,20191006,49.6,1
66819,5,208,1,13,20191005,6.6,1
66820,497,337,1,21,20191004,66.8,1
66821,573,468,1,16,20191004,54.4,1
66822,378,699,1,15,20191005,86.7,1
66823,421,982,2,76,20191006,89.9,1
66824,224,898,2,71,20191006,72.3,1
66825,89,727,2,19,20191005,65.6,1
66826,347,66,1,20,20191009,50.4,1
66827,171,525,1,63,20191007,54.9,1
66828,178,637,1,73,20191006,86.8,1
66829,7,994,1,20,20191008,38.3,1
66830,404,850,2,70,20191008,21.1,1
66831,296,181,1,15,20191008,21.5,1
66832,271,280,2,11,20191006,72.1,1
66833,362,590,2,8,20191010,30.5,1
66834,512,977,2,72,20191006,65.5,1
66835,212,864,2,12,20191006,50.8,1
66836,553,352,2,75,20191009,39.2,1
66837,393,515,2,69,20191008,50.4,1
66838,46,293,2,81,20191010,29.7,1
66839,207,219,1,14,20191007,21.0,1
66840,523,682,1,119,20191010,49.6,1
66841,417,220,1,121,20191011,66.3,1
66842,1,810,1,67,20191011,68.7,1
66843,553,638,1,20,20191010,3.1,1
66844,498,294,2,17,20191011,7.5,1
66845,217,892,2,76,20191009,70.3,1
66846,290,434,1,76,20191007,22.2,1
66847,273,848,1,117,20191010,45.0,1
66848,564,936,2,14,20191007,34.8,1
66849,357,491,2,10,20191007,76.2,1
66850,231,531,1,15,20191009,34.0,1
66851,160,957,2,5,20191009,99.2,1
66852,365,22,1,125,20191009,25.5,1
66853,552,123,1,18,20191009,30.1,1
66854,572,56,1,74,20191009,9.3,1
66855,140,771,1,116,20191010,46.5,1
66856,240,789,1,78,20191013,80.9,1
66857,3,711,2,3,20191012,6.4,1
66858,590,19,1,78,20191011,90.4,1
66859,208,670,2,66,20191012,63.7,1
66860,563,500,1,7,20191010,12.5,1
66861,151,875,1,125,20191014,95.5,1
66862,153,295,1,67,20191013,31.7,1
66863,518,643,2,79,20191013,80.0,1
66864,45,199,2,21,20191015,60.9,1
66865,26,436,2,63,20191012,86.0,1
66866,414,829,1,10,20191011,38.3,1
66867,401,546,2,123,20191015,17.8,1
66868,235,78,2,73,20191014,88.2,1
66869,565,103,2,72,20191014,74.8,1
66870,390,663,1,79,20191012,94.3,1
66871,245,245,2,12,20191013,45.3,1
66872,302,832,1,16,20191013,94.8,1
66873,31,135,2,77,20191014,75.2,1
66874,516,942,1,69,20191015,82.2,1
66875,288,396,2,80,20191015,24.8,1
66876,333,748,2,3,20191013,51.9,1
66877,367,408,1,3,20191016,2.6,1
66878,163,566,1,15,20191016,52.5,1
66879,461,800,2,18,20191017,16.7,1
66880,402,897,1,119,20191014,53.8,1
66881,229,814,2,65,20191015,54.0,1
66882,362,577,1,5,20191013,46.9,1
66883,514,591,2,14,20191015,54.0,1
66884,153,471,2,62,20191016,16.8,1
66885,275,12,1,79,20191013,65.6,1
66886,334,528,1,2,20191017,17.9,1
66887,304,881,2,19,20191018,16.6,1
66888,538,261,1,63,20191015,65.1,1
66889,494,604,2,72,20191016,87.9,1
66890,326,547,2,5,20191017,76.9,1
66891,181,363,1,1,20191018,7.5,1
66892,28,341,2,9,20191016,17.9,1
66893,90,888,1,81,20191018,58.9,1
66894,234,896,2,6,20191015,81.5,1
66895,212,436,1,69,20191017,31.2,1
66896,177,374,1,14,20191016,43.0,1
66897,263,19,1,122,20191014,20.7,1
66898,488,812,2,125,20191014,2.3,1
66899,40,829,2,15,20191015,45.3,1
66900,108,137,2,1,20191017,59.1,1
66901,20,543,1,5,20191017,6.8,1
66902,79,951,2,71,20191019,33.6,1
66903,133,899,1,122,20191015,17.8,1
66904,211,571,1,2,20191016,8.5,1
66905,266,730,2,119,20191017,11.0,1
66906,415,983,1,65,20191018,41.5,1
66907,135,856,2,5,20191020,61.6,1
66908,255,494,1,118,20191020,69.8,1
66909,245,796,1,12,20191017,66.9,1
66910,295,647,1,115,20191019,93.1,1
66911,358,51,1,8,20191017,9.4,1
66912,181,932,1,124,20191017,26.8,1
66913,267,319,2,4,20191021,1.3,1
66914,180,24,1,15,20191020,6.2,1
66915,246,595,2,16,20191019,59.3,1
66916,535,979,1,119,20191020,20.1,1
66917,310,988,2,78,20191019,23.1,1
66918,225,397,1,119,20191020,15.7,1
66919,491,103,1,12,20191020,2.1,1
66920,94,52,2,5,20191019,29.4,1
66921,188,228,2,10,20191023,71.6,1
66922,320,112,2,78,20191024,15.9,1
66923,515,297,2,17,20191022,63.0,1
66924,407,667,2,21,20191021,92.9,1
66925,184,322,1,77,20191023,61.4,1
66926,225,471,2,121,20191021,24.3,1
66927,119,638,2,74,20191021,41.7,1
66928,454,743,1,7,20191024,16.1,1
66929,530,56,1,125,20191023,37.6,1
66930,267,163,2,15,20191021,99.5,1
66931,392,776,1,18,20191024,83.3,1
66932,357,3,2,20,20191022,37.7,1
66933,421,846,2,2,20191024,56.7,1
66934,248,578,1,71,20191023,60.9,1
66935,185,450,1,63,20191022,18.4,1
66936,416,120,1,119,20191025,61.7,1
66937,245,614,1,5,20191021,93.5,1
66938,444,200,1,125,20191024,47.3,1
66939,136,270,1,63,20191021,52.6,1
66940,429,322,2,117,20191022,71.3,1
66941,343,753,1,113,20191023,71.8,1
66942,174,166,1,21,20191023,16.2,1
66943,309,360,1,76,20191024,53.4,1
66944,575,898,1,124,20191025,79.5,1
66945,77,830,2,7,20191024,5.4,1
66946,488,1,2,64,20191026,63.0,1
66947,383,443,2,78,20191024,56.9,1
66948,527,958,2,8,20191027,35.2,1
66949,599,121,2,73,20191028,95.6,1
66950,561,527,2,114,20191027,86.8,1
66951,490,1,2,8,20191028,46.7,1
66952,542,711,2,75,20191028,16.1,1
66953,26,705,1,80,20191026,45.3,1
66954,595,291,1,75,20191026,57.1,1
66955,250,776,2,11,20191030,33.2,1
66956,202,772,2,63,20191026,95.1,1
66957,380,450,2,79,20191029,15.0,1
66958,260,589,2,117,20191029,63.2,1
66959,268,189,2,120,20191029,3.2,1
66960,16,986,2,20,20191028,93.9,1
66961,222,145,2,69,20191027,76.6,1
66962,447,618,2,19,20191028,41.2,1
66963,75,220,1,119,20191029,44.7,1
66964,345,922,2,125,20191030,3.8,1
66965,340,191,1,6,20191030,68.3,1
66966,376,518,2,21,20191028,35.2,1
66967,559,920,1,76,20191030,13.3,1
66968,391,806,1,79,20191029,50.2,1
66969,476,717,2,125,20191027,46.4,1
66970,360,294,2,78,20191031,93.0,1
66971,117,805,1,14,20191028,73.9,1
66972,224,724,2,74,20191029,35.1,1
66973,28,543,1,63,20191030,23.4,1
66974,268,348,2,80,20191028,90.6,1
66975,180,327,1,12,20191030,56.3,1
66976,262,854,2,75,20191031,55.3,1
66977,208,346,2,122,20191030,24.0,1
66978,567,767,2,15,20191029,80.8,1
66979,30,456,2,66,20191029,90.4,1
66980,112,126,2,81,20191028,94.9,1
66981,49,621,1,121,20191029,92.6,1
66982,371,662,1,76,20191027,97.6,1
66983,467,382,1,124,20191030,22.5,1
66984,103,324,2,10,20191031,46.5,1
66985,401,361,1,14,20191031,20.0,1
66986,317,177,2,71,20191027,80.6,1
66987,476,143,1,74,20191030,45.6,1
66988,119,676,2,12,20191031,92.1,1
66989,470,274,2,62,20191028,92.7,1
66990,103,368,1,19,20191030,14.5,1
66991,474,97,2,21,20191029,8.5,1
66992,529,169,1,14,20191101,48.2,1
66993,324,927,1,73,20191030,42.2,1
66994,535,644,1,65,20191030,68.4,1
66995,334,793,1,79,20191030,86.1,1
66996,595,182,1,4,20191029,88.8,1
66997,486,206,1,126,20191029,16.3,1
66998,267,628,1,62,20191101,62.8,1
66999,127,218,1,69,20191029,55.5,1
67000,543,897,1,79,20191030,46.6,1
67001,507,717,1,78,20191029,20.9,1
67002,198,508,2,69,20191030,10.3,1
67003,253,725,1,74,20191030,84.4,1
67004,97,50,1,6,20191101,62.2,1
67005,585,862,2,74,20191029,60.7,1
67006,404,647,2,17,20191031,76.4,1
67007,562,637,1,62,20191028,80.7,1
67008,485,547,2,2,20191028,26.7,1
67009,100,235,2,79,20191101,97.7,1
67010,64,556,2,12,20191101,12.3,1
67011,262,803,1,77,20191028,24.6,1
67012,421,722,1,65,20191031,53.2,1
67013,377,732,1,1,20191101,15.5,1
67014,340,49,1,62,20191029,13.1,1
67015,302,99,1,72,20191030,92.6,1
67016,77,595,1,10,20191028,49.2,1
67017,97,693,1,7,20191030,23.0,1
67018,118,392,1,78,20191031,74.0,1
67019,223,814,2,17,20191029,58.0,1
67020,320,749,1,12,20191029,9.6,1
67021,311,836,1,119,20191102,70.8,1
67022,66,12,2,10,20191102,10.4,1
67023,531,648,1,74,20191102,71.2,1
67024,412,140,1,125,20191029,22.7,1
67025,418,570,2,114,20191101,43.4,1
67026,499,73,1,79,20191101,82.6,1
67027,116,702,1,78,20191101,69.9,1
67028,148,414,1,121,20191102,27.2,1
67029,36,527,2,63,20191031,62.2,1
67030,495,358,2,17,20191103,72.3,1
67031,140,139,2,117,20191101,22.8,1
67032,379,917,1,16,20191102,26.2,1
67033,451,745,2,118,20191101,21.0,1
67034,143,725,1,72,20191104,48.7,1
67035,386,656,2,71,20191104,55.9,1
67036,45,794,1,68,20191104,98.9,1
67037,235,387,2,72,20191102,61.8,1
67038,62,139,1,116,20191103,77.4,1
67039,554,757,1,75,20191101,39.3,1
67040,480,313,1,120,20191104,78.4,1
67041,100,771,1,1,20191031,97.7,1
67042,231,178,1,65,20191105,81.8,1
67043,178,913,1,123,20191101,4.5,1
67044,584,293,2,126,20191105,75.1,1
67045,533,161,1,14,20191105,67.8,1
67046,319,356,2,20,20191103,58.2,1
67047,311,646,1,6,20191102,82.9,1
67048,368,699,1,10,20191101,90.9,1
67049,443,15,2,71,20191103,18.7,1
67050,118,500,2,79,20191102,74.2,1
67051,421,460,1,7,20191102,20.7,1
67052,87,212,1,18,20191103,55.1,1
67053,189,315,2,71,20191103,26.0,1
67054,192,970,1,11,20191102,98.0,1
67055,94,39,2,75,20191105,5.8,1
67056,183,388,1,123,20191106,66.5,1
67057,127,179,1,16,20191105,86.1,1
67058,470,728,2,72,20191106,2.8,1
67059,34,704,2,114,20191104,76.1,1
67060,458,434,2,3,20191103,70.3,1
67061,319,164,2,11,20191106,72.6,1
67062,450,356,2,12,20191105,90.2,1
67063,349,856,1,3,20191104,93.9,1
67064,509,914,2,1,20191105,90.8,1
67065,473,389,2,74,20191107,29.0,1
67066,33,408,1,16,20191104,64.9,1
67067,459,730,2,119,20191104,5.0,1
67068,161,302,1,73,20191107,7.0,1
67069,426,920,2,7,20191106,63.7,1
67070,278,222,2,11,20191105,4.3,1
67071,451,985,1,81,20191104,40.1,1
67072,450,25,1,21,20191106,88.6,1
67073,439,908,1,17,20191107,27.1,1
67074,27,290,1,73,20191106,49.8,1
67075,344,69,1,79,20191108,12.3,1
67076,31,611,1,15,20191104,53.0,1
67077,432,134,2,74,20191107,83.3,1
67078,128,957,2,16,20191106,2.1,1
67079,594,550,1,6,20191107,1.7,1
67080,234,530,1,16,20191108,28.2,1
67081,586,824,2,79,20191108,15.9,1
67082,500,10,2,14,20191107,70.5,1
67083,434,511,2,10,20191110,59.7,1
67084,575,207,1,8,20191106,1.2,1
67085,35,491,2,63,20191107,48.7,1
67086,480,659,2,121,20191109,23.5,1
67087,510,697,2,70,20191110,39.0,1
67088,479,54,1,10,20191109,46.7,1
67089,536,35,2,9,20191109,78.4,1
67090,274,441,1,81,20191111,32.5,1
67091,117,606,2,119,20191111,6.0,1
67092,362,637,2,20,20191107,5.2,1
67093,236,66,1,7,20191110,22.0,1
67094,242,135,2,16,20191108,30.1,1
67095,554,35,2,69,20191111,17.7,1
67096,400,383,2,65,20191111,89.0,1
67097,449,956,1,7,20191112,22.2,1
67098,510,888,1,17,20191110,48.4,1
67099,18,773,1,73,20191112,45.3,1
67100,433,968,1,122,20191111,61.1,1
67101,350,151,1,79,20191111,76.5,1
67102,97,774,1,124,20191113,51.9,1
67103,269,734,1,73,20191111,62.5,1
67104,218,351,1,8,20191114,77.4,1
67105,93,969,1,3,20191113,52.6,1
67106,124,143,2,119,20191112,47.7,1
67107,297,699,1,125,20191113,84.7,1
67108,436,895,1,4,20191114,69.7,1
67109,558,114,2,8,20191114,9.4,1
67110,11,824,2,123,20191112,70.9,1
67111,80,432,1,5,20191112,19.5,1
67112,240,341,2,72,20191111,14.6,1
67113,514,587,1,122,20191113,30.4,1
67114,396,985,1,10,20191114,36.5,1
67115,385,947,1,72,20191113,9.9,1
67116,399,371,1,1,20191111,77.8,1
67117,131,644,2,68,20191114,63.6,1
67118,452,633,2,14,20191112,43.6,1
67119,171,214,2,3,20191115,67.4,1
67120,133,349,2,79,20191112,32.1,1
67121,424,848,1,113,20191114,58.0,1
67122,247,766,1,7,20191111,55.6,1
67123,510,147,1,121,20191111,65.7,1
67124,566,998,2,78,20191111,72.6,1
67125,415,641,1,20,20191111,89.3,1
67126,568,753,2,6,20191111,6.5,1
67127,515,979,2,12,20191114,48.4,1
67128,321,351,1,19,20191112,48.4,1
67129,422,758,2,10,20191111,49.4,1
67130,342,247,1,79,20191115,74.5,1
67131,244,991,1,10,20191112,32.6,1
67132,352,408,2,16,20191113,4.5,1
67133,309,331,1,8,20191112,70.7,1
67134,77,862,1,122,20191112,26.7,1
67135,285,655,1,114,20191116,16.4,1
67136,234,999,2,63,20191112,74.1,1
67137,53,343,1,62,20191113,17.8,1
67138,310,527,2,10,20191116,76.5,1
67139,566,983,1,69,20191116,68.8,1
67140,77,673,2,117,20191117,86.1,1
67141,313,595,1,122,20191115,65.8,1
67142,104,296,1,79,20191118,27.0,1
67143,200,461,2,21,20191116,47.5,1
67144,145,201,1,72,20191115,39.9,1
67145,71,383,2,79,20191119,68.7,1
67146,575,152,1,3,20191115,65.8,1
67147,112,924,2,118,20191116,83.9,1
67148,238,222,1,73,20191117,82.7,1
67149,95,416,2,122,20191119,64.1,1
67150,588,861,2,10,20191118,81.4,1
67151,96,708,2,122,20191119,87.0,1
67152,321,740,2,9,20191119,9.1,1
67153,373,441,1,3,20191121,76.5,1
67154,542,158,2,75,20191118,21.6,1
67155,81,559,2,69,20191120,48.9,1
67156,140,468,1,119,20191118,89.3,1
67157,196,834,2,6,20191118,36.1,1
67158,492,489,2,121,20191118,43.7,1
67159,87,375,1,121,20191121,39.1,1
67160,584,890,2,1,20191120,27.2,1
67161,284,157,2,7,20191118,25.5,1
67162,424,993,2,1,20191121,8.4,1
67163,510,203,2,76,20191120,91.3,1
67164,577,398,2,69,20191120,63.0,1
67165,92,111,2,16,20191118,64.9,1
67166,568,213,1,81,20191121,53.0,1
67167,567,619,2,125,20191119,37.2,1
67168,460,643,1,70,20191118,58.4,1
67169,590,345,2,62,20191118,4.6,1
67170,519,65,2,78,20191118,99.8,1
67171,98,353,1,63,20191121,28.4,1
67172,115,508,2,120,20191121,52.2,1
67173,375,889,1,65,20191119,33.6,1
67174,305,293,2,63,20191118,27.1,1
67175,217,681,2,3,20191118,61.9,1
67176,484,702,1,16,20191122,95.6,1
67177,114,932,1,114,20191122,92.4,1
67178,134,206,1,123,20191119,52.1,1
67179,308,245,1,122,20191119,48.3,1
67180,101,436,2,69,20191122,36.6,1
67181,265,488,2,15,20191119,83.7,1
67182,223,184,2,6,20191119,83.5,1
67183,298,100,1,121,20191121,34.7,1
67184,203,307,1,3,20191121,15.6,1
67185,61,489,2,69,20191122,1.5,1
67186,319,336,2,66,20191123,7.4,1
67187,530,951,2,117,20191121,63.3,1
67188,306,581,1,63,20191120,51.9,1
67189,258,698,2,7,20191123,66.2,1
67190,172,357,2,122,20191124,63.4,1
67191,232,219,1,4,20191122,50.5,1
67192,462,379,2,79,20191124,79.4,1
67193,315,698,2,21,20191125,5.8,1
67194,205,584,1,73,20191124,25.7,1
67195,435,288,2,125,20191125,95.0,1
67196,475,40,2,17,20191126,75.3,1
67197,35,140,1,68,20191126,33.6,1
67198,567,244,1,125,20191124,67.8,1
67199,545,971,1,17,20191122,56.6,1
67200,262,891,2,5,20191124,66.6,1
67201,223,160,1,15,20191126,41.6,1
67202,506,115,2,13,20191127,98.8,1
67203,593,235,2,75,20191123,18.7,1
67204,77,100,1,79,20191126,18.8,1
67205,398,254,2,62,20191127,70.4,1
67206,299,594,1,21,20191127,83.2,1
67207,193,63,1,7,20191125,42.1,1
67208,70,556,1,72,20191124,2.2,1
67209,490,345,1,7,20191125,16.6,1
67210,228,129,2,6,20191125,10.1,1
67211,338,280,2,12,20191126,66.7,1
67212,196,89,2,12,20191124,52.0,1
67213,205,448,1,20,20191126,9.2,1
67214,104,322,2,19,20191127,57.6,1
67215,335,726,2,1,20191124,96.4,1
67216,352,187,2,6,20191124,95.7,1
67217,43,69,1,11,20191125,55.1,1
67218,378,988,1,70,20191125,58.2,1
67219,520,459,2,75,20191128,72.1,1
67220,91,681,1,118,20191128,26.9,1
67221,6,37,1,67,20191127,12.9,1
67222,505,989,1,73,20191128,40.8,1
67223,477,841,1,118,20191129,66.7,1
67224,455,400,1,74,20191127,34.3,1
67225,140,189,2,68,20191128,68.2,1
67226,248,54,1,11,20191127,75.2,1
67227,228,585,2,14,20191126,9.3,1
67228,186,555,1,71,20191128,89.8,1
67229,212,992,2,5,20191129,59.5,1
67230,566,331,2,74,20191127,58.8,1
67231,570,840,1,122,20191127,9.3,1
67232,289,254,2,71,20191126,72.0,1
67233,179,175,1,114,20191129,40.1,1
67234,552,971,1,73,20191130,9.5,1
67235,16,571,2,67,20191127,1.5,1
67236,43,219,1,71,20191128,44.1,1
67237,118,842,1,114,20191129,88.2,1
67238,555,350,2,21,20191201,54.9,1
67239,383,103,1,66,20191128,61.1,1
67240,540,949,2,66,20191130,39.1,1
67241,295,723,2,8,20191201,98.3,1
67242,48,211,1,12,20191130,62.5,1
67243,504,104,2,20,20191128,3.0,1
67244,213,225,1,20,20191128,4.6,1
67245,4,913,1,69,20191201,77.2,1
67246,501,973,2,75,20191129,92.6,1
67247,205,892,1,72,20191201,88.7,1
67248,69,823,2,119,20191130,71.0,1
67249,119,987,1,72,20191202,64.9,1
67250,168,797,2,3,20191202,91.5,1
67251,49,21,2,16,20191129,32.1,1
67252,527,827,2,119,20191203,33.6,1
67253,207,947,1,122,20191130,56.7,1
67254,374,72,1,5,20191130,63.8,1
67255,337,677,1,118,20191201,3.4,1
67256,296,395,2,20,20191130,65.7,1
67257,114,93,2,13,20191204,88.9,1
67258,570,525,2,8,20191203,81.0,1
67259,431,140,2,74,20191204,81.5,1
67260,336,894,1,8,20191203,21.4,1
67261,571,174,2,124,20191204,10.4,1
67262,212,203,2,69,20191204,57.8,1
67263,123,416,2,15,20191202,57.5,1
67264,587,707,2,63,20191204,80.8,1
67265,522,19,1,62,20191204,19.0,1
